state_name,year,percentage_manufacturing
Missouri,y2016,0.1227451651548862
Missouri,y2017,0.12020972907349362
Missouri,y2018,0.11493644681379324
Missouri,y2019,0.11704595830716256
Missouri,y2020,0.11762434146448097
Missouri,y2021,0.12049773303107081
Montana,y1997,0.07313482353916974
Montana,y1998,0.07613649157329497
Montana,y1999,0.0649811168449275
Montana,y2000,0.06222145021872586
Montana,y2001,0.06096482781561303
Montana,y2002,0.053044636853074714
Montana,y2003,0.06213518232619998
Montana,y2004,0.0641536904529394
Montana,y2005,0.06395947635364914
Montana,y2006,0.0651176954782142
Montana,y2007,0.07552189704469935
Montana,y2008,0.05795314426633786
Montana,y2009,0.043774421213779224
Montana,y2010,0.0502528947910716
Montana,y2011,0.06260748235764763
Montana,y2012,0.0618267443535683
Montana,y2013,0.06017684530499291
Montana,y2014,0.06701167845727492
Montana,y2015,0.0720773494177551
Montana,y2016,0.05279077793580694
Montana,y2017,0.07578112903725266
Montana,y2018,0.08228658764178705
Montana,y2019,0.06165559295066741
Montana,y2020,0.05383157829341782
Montana,y2021,0.055193009436316665
Nebraska,y1997,0.1386192471978675
Nebraska,y1998,0.13266926658703526
Nebraska,y1999,0.13517319484699694
Nebraska,y2000,0.13764627836009022
Nebraska,y2001,0.13022587875290234
Nebraska,y2002,0.12039441655689846
Nebraska,y2003,0.11448583704431034
Nebraska,y2004,0.10797341249794237
Nebraska,y2005,0.11082485633243702
Nebraska,y2006,0.1199180854114381
Nebraska,y2007,0.10925057374741753
Nebraska,y2008,0.11651329004531227
Nebraska,y2009,0.11822093601502928
Nebraska,y2010,0.11957973602442074
Nebraska,y2011,0.12115559176190013
Nebraska,y2012,0.12438245856205689
Nebraska,y2013,0.12337696845163233
Nebraska,y2014,0.11560852161624499
Nebraska,y2015,0.10779335808559613
Nebraska,y2016,0.10454785142776855
Nebraska,y2017,0.10008831756273047
Nebraska,y2018,0.10690680232929177
Nebraska,y2019,0.11098693286152365
Nebraska,y2020,0.11441857328067506
Nebraska,y2021,0.11805553246708339
Nevada,y1997,0.04056316805262608
Nevada,y1998,0.04008495842688692
Nevada,y1999,0.03647974255509045
Nevada,y2000,0.036261715328419646
Nevada,y2001,0.035688531031018586
Nevada,y2002,0.03713502265062282
Nevada,y2003,0.03771007661617767
Nevada,y2004,0.043706832250002416
Nevada,y2005,0.043369758156847696
Nevada,y2006,0.04214200748043478
Nevada,y2007,0.04699025762625844
Nevada,y2008,0.04734341682649425
Nevada,y2009,0.04513412665984863
Nevada,y2010,0.0415603187309797
Nevada,y2011,0.04164307213699473
Nevada,y2012,0.04673392987087909
Nevada,y2013,0.04709190348135766
Nevada,y2014,0.04543165253399231
Nevada,y2015,0.041072687417436686
Nevada,y2016,0.040733559711381165
Nevada,y2017,0.04280063438753615
Nevada,y2018,0.04625222112450096
Nevada,y2019,0.046142003584176146
Nevada,y2020,0.05132505536907452
Nevada,y2021,0.05304621903175622
New Hampshire,y1997,0.22411834604492417
New Hampshire,y1998,0.2108127435024905
New Hampshire,y1999,0.1726079246434292
New Hampshire,y2000,0.16930439768867717
New Hampshire,y2001,0.13930474715651198
New Hampshire,y2002,0.13333700231757503
New Hampshire,y2003,0.13373007266023207
New Hampshire,y2004,0.12587084063206735
New Hampshire,y2005,0.11343819246180158
New Hampshire,y2006,0.11694519886032291
New Hampshire,y2007,0.1152761074809694
New Hampshire,y2008,0.10737890638928238
New Hampshire,y2009,0.10499033154252282
New Hampshire,y2010,0.10856584150170565
New Hampshire,y2011,0.11097724675450318
New Hampshire,y2012,0.10631243786323999
New Hampshire,y2013,0.11331343063332018
New Hampshire,y2014,0.10146420586559116
New Hampshire,y2015,0.11135097675148409
New Hampshire,y2016,0.11245655271645882
New Hampshire,y2017,0.10556133384738782
New Hampshire,y2018,0.11052430704641954
New Hampshire,y2019,0.10693699747221955
New Hampshire,y2020,0.10462902728797892
New Hampshire,y2021,0.09995236243635601
New Jersey,y1997,0.14629791522303343
New Jersey,y1998,0.13799856375247646
New Jersey,y1999,0.14028540320634494
New Jersey,y2000,0.13811372350662898
New Jersey,y2001,0.1296595111560672
New Jersey,y2002,0.11652632192317404
New Jersey,y2003,0.11903496567325386
New Jersey,y2004,0.11028625864954106
New Jersey,y2005,0.10305328883245317
New Jersey,y2006,0.10456669910451011
New Jersey,y2007,0.10426541781409103
New Jersey,y2008,0.10792354792320936
New Jersey,y2009,0.09506737257826521
New Jersey,y2010,0.09592067089534428
New Jersey,y2011,0.08985740549045922
New Jersey,y2012,0.08415959987308484
New Jersey,y2013,0.08174300766523805
New Jersey,y2014,0.08504266796943792
New Jersey,y2015,0.08129465951794795
New Jersey,y2016,0.08632478483964406
New Jersey,y2017,0.08313235259508171
New Jersey,y2018,0.09063653050070848
New Jersey,y2019,0.09047384987442855
New Jersey,y2020,0.09049349048699172
New Jersey,y2021,0.09466508473426304
New Mexico,y1997,0.2079595088002805
New Mexico,y1998,0.1560955966102565
New Mexico,y1999,0.16592508483080048
New Mexico,y2000,0.1373033300063515
New Mexico,y2001,0.09285405729014497
New Mexico,y2002,0.0781773551548826
New Mexico,y2003,0.09887456086166085
New Mexico,y2004,0.1230477181566857
New Mexico,y2005,0.09854366173553743
New Mexico,y2006,0.08146975147660623
New Mexico,y2007,0.06167465761053864
New Mexico,y2008,0.041570037927272215
New Mexico,y2009,0.06236122311624212
New Mexico,y2010,0.05235458536960106
New Mexico,y2011,0.0434410563409401
New Mexico,y2012,0.04287962950325959
New Mexico,y2013,0.03718696799910768
New Mexico,y2014,0.039893389104817774
New Mexico,y2015,0.04566969779881982
New Mexico,y2016,0.042331796803810655
New Mexico,y2017,0.04117273004004935
New Mexico,y2018,0.040995505257573825
New Mexico,y2019,0.044785062492951465
New Mexico,y2020,0.04298984179275145
New Mexico,y2021,0.04258684635722679
New York,y1997,0.08130124845874658
New York,y1998,0.08304104721862733
New York,y1999,0.07902154093784189
New York,y2000,0.07719513022935721
New York,y2001,0.07000301134005771
New York,y2002,0.07126708535423604
New York,y2003,0.0676208411719077
New York,y2004,0.0655545421562011
New York,y2005,0.06401328691116223
New York,y2006,0.06438980961435685
New York,y2007,0.061178427551286135
New York,y2008,0.059636249978729905
New York,y2009,0.059756673950351585
New York,y2010,0.05686343371967187
New York,y2011,0.05168363276284865
New York,y2012,0.04826131851063838
New York,y2013,0.04760850922975638
New York,y2014,0.04701684569676096
New York,y2015,0.04826214571442477
New York,y2016,0.04544913375998426
New York,y2017,0.043904452101043
New York,y2018,0.04098001490184505
New York,y2019,0.040627549920073204
New York,y2020,0.040450982400962544
New York,y2021,0.042193110307159526
North Carolina,y1997,0.2698370358591215
North Carolina,y1998,0.25636800782857494
North Carolina,y1999,0.26254212424121726
North Carolina,y2000,0.2538533893747853
North Carolina,y2001,0.24505440527372735
North Carolina,y2002,0.23222875952168634
North Carolina,y2003,0.22386206465501826
North Carolina,y2004,0.20828037197892924
North Carolina,y2005,0.2029213741705692
North Carolina,y2006,0.2198173021095413
North Carolina,y2007,0.2149428542465097
North Carolina,y2008,0.19965548645226977
North Carolina,y2009,0.21220204117271363
North Carolina,y2010,0.20538959820735592
North Carolina,y2011,0.20308429461781835
North Carolina,y2012,0.18974475803271795
North Carolina,y2013,0.19929396072286062
North Carolina,y2014,0.1885663090374351
North Carolina,y2015,0.19219136197270856
North Carolina,y2016,0.1839483238402083
North Carolina,y2017,0.17478904638523507
North Carolina,y2018,0.1700091423987823
North Carolina,y2019,0.1645448022463995
North Carolina,y2020,0.1636087747465791
North Carolina,y2021,0.17096403784082614
North Dakota,y1997,0.07791482665854525
North Dakota,y1998,0.07924312881319649
North Dakota,y1999,0.08141347145401706
North Dakota,y2000,0.07311009331440158
North Dakota,y2001,0.0880878390182698
North Dakota,y2002,0.08709710963767721
North Dakota,y2003,0.09088848697481086
North Dakota,y2004,0.08985339008555829
North Dakota,y2005,0.09778947368421052
North Dakota,y2006,0.09780873712769851
North Dakota,y2007,0.09123176293361397
North Dakota,y2008,0.09201428105313354
North Dakota,y2009,0.07983926022466332
North Dakota,y2010,0.07105297088815514
North Dakota,y2011,0.0654448310437942
North Dakota,y2012,0.06269413457939597
North Dakota,y2013,0.0627885979620792
North Dakota,y2014,0.06103830872254753
North Dakota,y2015,0.06814841535870736
North Dakota,y2016,0.06575404122394651
North Dakota,y2017,0.06353480118780329
North Dakota,y2018,0.060704724449423444
North Dakota,y2019,0.06645933784711336
North Dakota,y2020,0.07113402437734942
North Dakota,y2021,0.07309092744861706
Ohio,y1997,0.24507796778560306
Ohio,y1998,0.24532039074422746
Ohio,y1999,0.2337079230696489
Ohio,y2000,0.22578396093374783
Ohio,y2001,0.206651307676514
Ohio,y2002,0.20382571292677376
Ohio,y2003,0.1985755823419782
Ohio,y2004,0.19962337411168754
Ohio,y2005,0.19457034419042696
Ohio,y2006,0.19229950981702087
Ohio,y2007,0.18623477307907502
Ohio,y2008,0.17424556175508543
Ohio,y2009,0.15622880515118673
Ohio,y2010,0.1630110008625111
Ohio,y2011,0.17321648899382588
Ohio,y2012,0.1686845075155738
Ohio,y2013,0.16688471833208482
Ohio,y2014,0.1765211220384631
Ohio,y2015,0.17027148888046945
Ohio,y2016,0.1649827128190836
Ohio,y2017,0.16548094276581163
Ohio,y2018,0.16368481585261432
Ohio,y2019,0.1601917370660934
Ohio,y2020,0.15541518611160143
Ohio,y2021,0.16015674116552137
Oklahoma,y1997,0.15701681586551355
Oklahoma,y1998,0.14783569323459395
Oklahoma,y1999,0.1466270262953865
Oklahoma,y2000,0.13999290841648016
Oklahoma,y2001,0.12797394590540245
Oklahoma,y2002,0.11622128042847149
Oklahoma,y2003,0.11934710325549718
Oklahoma,y2004,0.11099655934903375
Oklahoma,y2005,0.11060459731887023
Oklahoma,y2006,0.1177329166560557
Oklahoma,y2007,0.1091771576533031
Oklahoma,y2008,0.11566603654929565
Oklahoma,y2009,0.10483042698437596
Oklahoma,y2010,0.09188501458965542
Oklahoma,y2011,0.09636853192874219
Oklahoma,y2012,0.10187940601940593
Oklahoma,y2013,0.09328896787919956
Oklahoma,y2014,0.09193334133476003
Oklahoma,y2015,0.09742976496609491
Oklahoma,y2016,0.08761981059828608
Oklahoma,y2017,0.09106985989211983
Oklahoma,y2018,0.09701254429125593
Oklahoma,y2019,0.09802763577953232
Oklahoma,y2020,0.09416579902008225
Oklahoma,y2021,0.09147450671219659
Oregon,y1997,0.19272098839813387
Oregon,y1998,0.19022357313774646
Oregon,y1999,0.17155308186561236
Oregon,y2000,0.18702978798954545
Oregon,y2001,0.1651188916893803
Oregon,y2002,0.17117237321355316
Oregon,y2003,0.17645879301974002
Oregon,y2004,0.18805530244723798
Oregon,y2005,0.17678202857266295
Oregon,y2006,0.17359829315249187
Oregon,y2007,0.16388111178229559
Oregon,y2008,0.16150332210805612
Oregon,y2009,0.15472349948905847
Oregon,y2010,0.15778141700967238
Oregon,y2011,0.16364562338943298
Oregon,y2012,0.15339067985407565
Oregon,y2013,0.15339025676817558
Oregon,y2014,0.14977458620981104
Oregon,y2015,0.14891537708636915
Oregon,y2016,0.14370067281604537
Oregon,y2017,0.1414355264588269
Oregon,y2018,0.14367475724059967
Oregon,y2019,0.13768943563496183
Oregon,y2020,0.13725670367319615
Oregon,y2021,0.13757388746890256
Pennsylvania,y1997,0.1939927952760317
Pennsylvania,y1998,0.19152023352602082
Pennsylvania,y1999,0.18482884337536784
Pennsylvania,y2000,0.18360083673888863
Pennsylvania,y2001,0.17392063751467426
Pennsylvania,y2002,0.1693222036697593
Pennsylvania,y2003,0.16014036090943023
Pennsylvania,y2004,0.14751344175662895
Pennsylvania,y2005,0.14221874991450592
Pennsylvania,y2006,0.14435053393342534
Pennsylvania,y2007,0.13744950354504643
Pennsylvania,y2008,0.1324495607836815
Pennsylvania,y2009,0.12646801964047433
Pennsylvania,y2010,0.12218406420776773
Pennsylvania,y2011,0.11909595680161814
Pennsylvania,y2012,0.11680378882832125
Pennsylvania,y2013,0.12030364550201318
Pennsylvania,y2014,0.12519675352009801
Pennsylvania,y2015,0.12208827491459359
Pennsylvania,y2016,0.11752006264022377
Pennsylvania,y2017,0.12082984513120808
Pennsylvania,y2018,0.11916029196566347
Pennsylvania,y2019,0.12080788689363403
Pennsylvania,y2020,0.12214426286170747
Pennsylvania,y2021,0.12666008685588487
Rhode Island,y1997,0.1443544149774619
Rhode Island,y1998,0.13860181384557976
Rhode Island,y1999,0.1356361878316061
Rhode Island,y2000,0.1285004700175241
Rhode Island,y2001,0.12251971402121416
Rhode Island,y2002,0.12293833246934609
Rhode Island,y2003,0.10568646248549371
Rhode Island,y2004,0.10872464527581266
Rhode Island,y2005,0.09467910335082853
Rhode Island,y2006,0.10178712153951751
Rhode Island,y2007,0.08925915911856158
Rhode Island,y2008,0.08956057321135846
Rhode Island,y2009,0.08107382888000973
Rhode Island,y2010,0.08172910732731871
Rhode Island,y2011,0.08004206660146874
Rhode Island,y2012,0.07801601302754783
Rhode Island,y2013,0.08347270906831641
Rhode Island,y2014,0.07904002404705304
Rhode Island,y2015,0.085967923845733707
Rhode Island,y2016,0.08533916849015317
Rhode Island,y2017,0.08262053682379256
Rhode Island,y2018,0.08276987603375671
Rhode Island,y2019,0.07555231567325679
Rhode Island,y2020,0.0737165249528125
Rhode Island,y2021,0.07594420314471513
South Carolina,y1997,0.22620477290223248
South Carolina,y1998,0.22417967779632558
South Carolina,y1999,0.21811710087924985
South Carolina,y2000,0.20976391035079592
South Carolina,y2001,0.20831600100771605
South Carolina,y2002,0.20913010085380962
South Carolina,y2003,0.20550748100770333
South Carolina,y2004,0.17669401819217123
South Carolina,y2005,0.1688273192685738
South Carolina,y2006,0.16544796960839633
South Carolina,y2007,0.16276990628972826
South Carolina,y2008,0.15648175380233356
South Carolina,y2009,0.15452171790363597
South Carolina,y2010,0.15947907874110695
South Carolina,y2011,0.16409753648261716
South Carolina,y2012,0.16344055025923596
South Carolina,y2013,0.16000780502148274
South Carolina,y2014,0.1596906037322867
South Carolina,y2015,0.16679015842737735
South Carolina,y2016,0.16420959073113545
South Carolina,y2017,0.15488585482115932
South Carolina,y2018,0.15184325614457944
South Carolina,y2019,0.1529679889382222
South Carolina,y2020,0.1459104539048855
South Carolina,y2021,0.15051410883482239
South Dakota,y1997,0.12386897443172862
South Dakota,y1998,0.12712019418531648
South Dakota,y1999,0.1245332966454288
South Dakota,y2000,0.13903874987358913
South Dakota,y2001,0.11753324135810116
South Dakota,y2002,0.14030415506361574
South Dakota,y2003,0.09409871362906515
South Dakota,y2004,0.09807558939985583
South Dakota,y2005,0.09844374044274681
South Dakota,y2006,0.10019620262942422
South Dakota,y2007,0.09941550480426539
South Dakota,y2008,0.09344042838018742
South Dakota,y2009,0.08699005569142176
South Dakota,y2010,0.08768773528829008
South Dakota,y2011,0.0901387135044555
South Dakota,y2012,0.08756192840791317
South Dakota,y2013,0.08797204647163863
South Dakota,y2014,0.08932701227305953
South Dakota,y2015,0.09118955194694427
South Dakota,y2016,0.09464226858238016
South Dakota,y2017,0.09255378791794733
South Dakota,y2018,0.08723520779783338
South Dakota,y2019,0.08226748659155839
South Dakota,y2020,0.0826583244204171
South Dakota,y2021,0.08458880329382164
Tennessee,y1997,0.20781360015183106
Tennessee,y1998,0.19806493160472322
Tennessee,y1999,0.19760054775901553
Tennessee,y2000,0.18692742604550303
Tennessee,y2001,0.18285594447153072
Tennessee,y2002,0.17901833991182256
Tennessee,y2003,0.17885996146766092
Tennessee,y2004,0.18671404777960304
Tennessee,y2005,0.17634625388814656
Tennessee,y2006,0.17284598858955785
Tennessee,y2007,0.16161209590642897
Tennessee,y2008,0.1584746029373589
Tennessee,y2009,0.152213267557765
Tennessee,y2010,0.14712696294457203
Tennessee,y2011,0.14675506329911472
Tennessee,y2012,0.15232790217275527
Tennessee,y2013,0.15667639077180054
Tennessee,y2014,0.15436459732075228
Tennessee,y2015,0.15607419749518897
Tennessee,y2016,0.15647005073214867
Tennessee,y2017,0.16198397142446339
Tennessee,y2018,0.15203351582745658
Tennessee,y2019,0.14816225874961697
Tennessee,y2020,0.14972496734756718
Tennessee,y2021,0.152492432359808
Texas,y1997,0.16901084359721663
Texas,y1998,0.16579729814772734
Texas,y1999,0.14795424950906075
Texas,y2000,0.14268875300029646
Texas,y2001,0.13707985318903948
Texas,y2002,0.1330940206954112
Texas,y2003,0.1310004304353685
Texas,y2004,0.15456956110300749
Texas,y2005,0.14686033412227895
Texas,y2006,0.15185049351086333
Texas,y2007,0.1526537262284535
Texas,y2008,0.1311845769037549
Texas,y2009,0.13218149983109723
Texas,y2010,0.14195518730385598
Texas,y2011,0.1524693618533902
Texas,y2012,0.14587848507025955
Texas,y2013,0.1482922732880164
Texas,y2014,0.12808191226553292
Texas,y2015,0.13457388962073302
Texas,y2016,0.1251722830481207
Texas,y2017,0.12909265570929152
Texas,y2018,0.13491298920090022
Texas,y2019,0.12700293322720768
Texas,y2020,0.1191226927781324
Texas,y2021,0.11685711889553238
Utah,y1997,0.14142223146799807
Utah,y1998,0.13633277203548858
Utah,y1999,0.12663569592528245
Utah,y2000,0.1305538445343185
Utah,y2001,0.11237297693874422
Utah,y2002,0.11120111772381194
Utah,y2003,0.11720885574080316
Utah,y2004,0.1152855594497798
Utah,y2005,0.11426027553848718
Utah,y2006,0.11828627156873696
Utah,y2007,0.1202559979932656
Utah,y2008,0.11767391569642657
Utah,y2009,0.13976614548880822
Utah,y2010,0.14814131312263104
Utah,y2011,0.14663879265718952
Utah,y2012,0.12445439629379403
Utah,y2013,0.1213241156910574
Utah,y2014,0.11468651798345551
Utah,y2015,0.11584918613990697
Utah,y2016,0.1057358264381384
Utah,y2017,0.11026345603671106
Utah,y2018,0.11525725511323692
Utah,y2019,0.11356902819439803
Utah,y2020,0.11029808885215217
Utah,y2021,0.11587985949115466
Vermont,y1997,0.1642607103340731
Vermont,y1998,0.1555467112750067
Vermont,y1999,0.15537727995156284
Vermont,y2000,0.15771682178277202
Vermont,y2001,0.15427568932681957
Vermont,y2002,0.14333843042470282
Vermont,y2003,0.136024646365976
Vermont,y2004,0.12860206990958314
Vermont,y2005,0.12195979431224216
Vermont,y2006,0.1287261369007254
Vermont,y2007,0.10622759368812429
Vermont,y2008,0.11314920017077384
Vermont,y2009,0.10157399460519863
Vermont,y2010,0.11359307612035058
Vermont,y2011,0.11304176475348977
Vermont,y2012,0.1161918245768827
Vermont,y2013,0.09416653009942096
Vermont,y2014,0.09120115351136567
Vermont,y2015,0.09621669850937341
Vermont,y2016,0.0933097924273243
Vermont,y2017,0.09245849988681082
Vermont,y2018,0.09286252713220537
Vermont,y2019,0.09170903230532562
Vermont,y2020,0.09595633318378945
Vermont,y2021,0.10019048882917106
Virginia,y1997,0.1327274493878942
Virginia,y1998,0.13168066936348236
Virginia,y1999,0.1306819705757901
Virginia,y2000,0.1317472396449671
Virginia,y2001,0.1332269508139558
Virginia,y2002,0.11683099395068386
Virginia,y2003,0.10971242584602668
Virginia,y2004,0.10156147672900148
Virginia,y2005,0.09773432379226725
Virginia,y2006,0.09328168485872021
Virginia,y2007,0.08746800483431444
Virginia,y2008,0.08226032900276274
Virginia,y2009,0.0938945522199571
Virginia,y2010,0.09457404862475303
Virginia,y2011,0.09099056184298784
Virginia,y2012,0.09049840618368442
Virginia,y2013,0.09090891212643985
Virginia,y2014,0.08660205536846025
Virginia,y2015,0.08837824122831042
Virginia,y2016,0.08580501918164368
Virginia,y2017,0.08332025868966968
Virginia,y2018,0.0834916919774085
Virginia,y2019,0.08132640863581077
Virginia,y2020,0.08043061070816496
Virginia,y2021,0.0830426914882293
Washington,y1997,0.15784680994645195
Washington,y1998,0.15012174533269826
Washington,y1999,0.14390514447695127
Washington,y2000,0.14759063806196188
Washington,y2001,0.1349110346256542
Washington,y2002,0.12971296271828636
Washington,y2003,0.11747455262986832
Washington,y2004,0.11341565245774342
Washington,y2005,0.13329179095329546
Washington,y2006,0.13488098586798666
Washington,y2007,0.13957842749138802
Washington,y2008,0.12812586229590628
Washington,y2009,0.13590485273811728
Washington,y2010,0.14147034537553987
Washington,y2011,0.14201650319870993
Washington,y2012,0.14425988925690073
Washington,y2013,0.14359267789155802
Washington,y2014,0.14255414752818577
Washington,y2015,0.14478421100787098
Washington,y2016,0.12258085832828314
Washington,y2017,0.11550729897456047
Washington,y2018,0.11250800957410945
Washington,y2019,0.10817767896837091
Washington,y2020,0.09440288170301948
Washington,y2021,0.08603444577462847
West Virginia,y1997,0.15976274901682677
West Virginia,y1998,0.15190205574965138
West Virginia,y1999,0.15628693277844766
West Virginia,y2000,0.13544931710577096
West Virginia,y2001,0.12263350715093023
West Virginia,y2002,0.12177276397079471
West Virginia,y2003,0.11592286548228206
West Virginia,y2004,0.1143574567663958
West Virginia,y2005,0.11566855166612142
West Virginia,y2006,0.11250657779336959
West Virginia,y2007,0.10035344631243305
West Virginia,y2008,0.09817241621314686
West Virginia,y2009,0.10424099105827453
West Virginia,y2010,0.09510035803735528
West Virginia,y2011,0.09685834003764039
West Virginia,y2012,0.09726800356075323
West Virginia,y2013,0.10124437791596427
West Virginia,y2014,0.09820339664300011
West Virginia,y2015,0.09642799554112888
West Virginia,y2016,0.09930855953663338
West Virginia,y2017,0.10296325510197261
West Virginia,y2018,0.10082636681982875
West Virginia,y2019,0.0959493149455962
West Virginia,y2020,0.09423900863489552
West Virginia,y2021,0.0935550864184817
Wisconsin,y1997,0.25268376743528226
Wisconsin,y1998,0.2519905073080076
Wisconsin,y1999,0.2488710929538897
Wisconsin,y2000,0.24534036700654502
Wisconsin,y2001,0.22830671901132582
Wisconsin,y2002,0.22089831027418233
Wisconsin,y2003,0.2143344716611455
Wisconsin,y2004,0.2091574953917446
Wisconsin,y2005,0.2045953092209752
Wisconsin,y2006,0.20987265610497655
Wisconsin,y2007,0.20103563503830751
Wisconsin,y2008,0.1880849787998679
Wisconsin,y2009,0.18138707981068725
Wisconsin,y2010,0.18782535314306392
Wisconsin,y2011,0.18932147088725068
Wisconsin,y2012,0.19531509658179094
Wisconsin,y2013,0.19704162473190184
Wisconsin,y2014,0.192717520696932
Wisconsin,y2015,0.1910679367912174
Wisconsin,y2016,0.18716013109041743
Wisconsin,y2017,0.1816174682957443
Wisconsin,y2018,0.17858898133559659
Wisconsin,y2019,0.1818383823850213
Wisconsin,y2020,0.18087760649543697
Wisconsin,y2021,0.1894954052850904
Wyoming,y1997,0.05847350643147156
Wyoming,y1998,0.06277543429333836
Wyoming,y1999,0.05620643252103037
Wyoming,y2000,0.05677889520478064
Wyoming,y2001,0.07102195282307854
Wyoming,y2002,0.049854948449305006
Wyoming,y2003,0.05406820927072325
Wyoming,y2004,0.05575046736152014
Wyoming,y2005,0.05473903315528189
Wyoming,y2006,0.05787362974682578
Wyoming,y2007,0.0777168559273412
Wyoming,y2008,0.07972106036296715
Wyoming,y2009,0.04291073595939534
Wyoming,y2010,0.04507612650508085
Wyoming,y2011,0.05164849539890418
Wyoming,y2012,0.06466797407824909
Wyoming,y2013,0.04867421060936935
Wyoming,y2014,0.04342530252588649
Wyoming,y2015,0.06173019421290814
Wyoming,y2016,0.04795284149502495
Wyoming,y2017,0.05903639623803363
Wyoming,y2018,0.07028025507080032
Wyoming,y2019,0.07677622674289408
Wyoming,y2020,0.07009236444725866
Wyoming,y2021,0.06485209886983932
